Contract_Payment_Month-to-month_Electronic check,InternetService_Fiber optic,Contract_Two year,OnlineSecurity_No internet service,Contract_One year,OnlineBackup_No internet service,InternetService_No,DeviceProtection_No internet service,StreamingMovies_Yes,tenure,HighMonthlyCharges,OnlineSecurity_Yes,PhoneService_Yes,PaperlessBilling_Yes,TechSupport_Yes,LongTenure,TotalCharges,MultipleLines_Yes,MonthlyCharges,Contract_Payment_Month-to-month_Credit card (automatic),AvgChargesPerMonth,StreamingTV_Yes,OnlineBackup_Yes,MultipleLines_No phone service,SeniorCitizen,Churn
0,0,0,0,0,0,0,0,0,-1.1987601143772668,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.9480238195014504,0,-0.6813695285548437,0,-0.6614848755069459,0,0,0,-0.440327089412664,1
1,1,0,0,0,0,0,0,0,0.8384379494382472,1.000853606642837,1,1,0,0,1.4631089525584626,1.1638082196942008,1,0.8643110881302852,0,0.9294210335572364,0,1,0,-0.440327089412664,0
1,0,0,1,0,1,1,1,0,0.1050466464646622,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.609743330635788,1,-1.3029658195658524,0,-1.293723648355762,0,0,0,-0.440327089412664,0
0,1,0,0,0,0,0,0,1,0.7162060656093164,1.000853606642837,1,1,0,0,1.4631089525584626,1.349371667515391,1,1.367903805179311,1,1.3926892670268984,1,0,0,-0.440327089412664,1
0,0,1,0,0,0,0,0,1,1.4495973685829016,1.000853606642837,0,1,0,1,1.4631089525584626,1.1367854874568069,1,0.1995022207388319,0,0.2209941010778317,0,1,0,-0.440327089412664,0
1,0,0,1,0,1,1,1,0,0.5939741817803856,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.5047627733151694,1,-1.3096139082397669,0,-1.3438069687804486,0,0,0,-0.440327089412664,0
0,1,0,0,0,0,0,0,1,1.3273654847539706,1.000853606642837,0,1,1,0,1.4631089525584626,2.1173246286422445,1,1.4626390687825932,0,1.4630837556407916,1,1,0,2.271039016322759,0
1,1,0,0,0,0,0,0,0,-1.1172721918246462,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.8641540823858815,0,0.1645997552007807,0,0.0039947481064979,0,0,0,-0.440327089412664,1
1,1,0,0,0,0,0,0,1,0.7569500268856267,1.000853606642837,0,1,1,0,1.4631089525584626,1.1159614391040724,1,0.9922867951031402,0,0.9796075466963132,1,0,0,-0.440327089412664,1
0,1,0,0,0,0,0,0,1,0.5532302205040753,1.000853606642837,0,1,0,0,-0.6834760994738991,0.9336407191513696,1,1.0388234158205416,0,1.0218043425790515,1,0,0,-0.440327089412664,1
1,1,0,0,0,0,0,0,0,-0.9542963467194052,1.000853606642837,0,1,1,0,-0.6834760994738991,-0.7146135910901316,1,0.4006069031247464,0,0.2958000903115962,0,0,0,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,-0.9950403079957154,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.9303101427776728,0,-1.4808021915930665,0,-1.423553466230066,0,0,0,-0.440327089412664,0
0,0,0,1,1,1,1,1,0,-0.7505765403378537,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.8654335260346724,1,-1.3295581742615106,0,-1.385542229964748,0,0,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,1,0.512486259227765,1.000853606642837,1,1,1,1,-0.6834760994738991,1.253942818814194,1,1.6903361058641662,0,1.6267225259651017,1,1,0,-0.440327089412664,0
0,1,0,0,0,0,0,0,0,-0.9950403079957154,1.000853606642837,0,1,1,0,-0.6834760994738991,-0.765195733963882,1,0.325815905543208,1,0.1263288093507381,0,0,0,-0.440327089412664,0
0,0,0,0,0,0,0,0,0,-1.2802480369298874,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.9852379821826612,0,-0.4869129348428435,0,-0.4853414968704636,0,0,0,2.271039016322759,1
0,1,0,0,1,0,0,0,1,1.368109446030281,1.000853606642837,1,1,1,0,1.4631089525584626,2.094757889802364,0,1.274830563744508,0,1.3827119920375033,1,1,0,-0.440327089412664,0
0,0,1,0,0,0,0,0,0,1.6125732136881423,1.000853606642837,1,1,0,1,1.4631089525584626,1.2059195632380253,1,0.2427147971192763,0,0.1615528836313619,0,1,0,-0.440327089412664,0
0,1,0,0,0,0,0,0,1,0.3495104141225239,1.000853606642837,1,1,1,1,-0.6834760994738991,1.0198708092052249,1,1.622193196956542,0,1.5661585093179369,1,1,0,-0.440327089412664,1
0,0,1,1,0,1,1,1,0,-0.3838808888510611,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.7375994580218577,1,-1.3195860412506386,0,-1.2660669532229791,0,0,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,0,-0.1394171211931994,1.000853606642837,0,1,1,0,-0.6834760994738991,0.0444935613614608,0,0.4687498120323708,0,0.5768881872039157,1,0,0,-0.440327089412664,1
1,1,0,0,0,0,0,0,0,-1.1580161531009563,1.000853606642837,1,1,1,0,-0.6834760994738991,-0.8662497228451079,1,0.5103003662443366,0,0.5023590314555803,0,0,0,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,-1.076528230548336,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.9397294951575644,1,-1.3096139082397669,0,-1.3003497315646582,0,0,0,-0.440327089412664,0
0,1,0,0,1,0,0,0,1,1.4088534073065913,1.000853606642837,1,1,1,1,1.4631089525584626,2.0966549959022958,1,1.3496215613260465,0,1.33215851346217,0,1,0,2.271039016322759,0
0,0,0,0,0,0,0,0,0,-1.0357842692720256,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.8555068080699154,0,-0.6331708856689632,0,-0.5177619754282756,0,0,0,2.271039016322759,0
0,0,0,1,1,1,1,1,0,0.960669833267178,-0.9991471213800188,0,1,1,0,1.4631089525584626,-0.3757374991465839,1,-1.3411923294408608,0,-1.2998468591782684,0,0,0,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,1.6125732136881423,-0.9991471213800188,0,1,0,0,1.4631089525584626,-0.1915196730939496,1,-1.322910085587596,0,-1.2959323427587273,0,0,0,-0.440327089412664,0
0,0,1,0,0,0,0,0,1,1.6125732136881423,1.000853606642837,1,1,1,0,1.4631089525584626,1.6764239353942505,1,0.679826627429157,0,0.6522741640568499,1,1,0,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,-0.3838808888510611,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.8191309015723949,0,-1.5024084797832884,0,-1.5322626438760143,0,0,0,-0.440327089412664,0
0,0,0,0,0,0,0,0,0,0.1050466464646622,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.2770438632036447,1,-0.4869129348428435,0,-0.5799051700945635,0,0,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,0,-0.22090504374582,1.000853606642837,0,1,1,0,-0.6834760994738991,-0.1497392201489503,0,0.1911921098964387,0,0.2384353884568031,0,0,0,2.271039016322759,0
1,0,0,0,0,0,0,0,0,-0.2616490050221303,-0.9991471213800188,0,1,1,1,-0.6834760994738991,-0.2943384118355768,1,-0.1578325454840742,0,-0.0874579426439747,0,1,0,-0.440327089412664,1
0,0,0,1,1,1,1,1,0,-0.8320644628904743,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.8684115414240994,1,-1.2763734648701943,0,-1.2772964837337075,0,0,0,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,0.3087664528462136,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.6522738022714579,0,-1.4841262359300234,0,-1.4802064776661257,0,0,0,-0.440327089412664,0
0,0,0,0,0,0,0,0,1,-1.0357842692720256,-0.9991471213800188,1,0,0,0,-0.6834760994738991,-0.8019025310602278,0,-0.1977210775275612,0,0.0572873887723318,1,1,1,-0.440327089412664,0
0,1,0,0,0,0,0,0,0,1.5310852911355222,1.000853606642837,1,1,1,0,1.4631089525584626,1.9349377305697768,1,1.0886840808749008,1,1.0095738688051157,1,1,0,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,1.1236456783724194,-0.9991471213800188,0,1,0,0,1.4631089525584626,-0.4948139959771574,0,-1.5007464576148095,0,-1.5053441808398746,0,0,0,-0.440327089412664,0
0,0,0,0,1,0,0,0,0,0.2680224915699033,-0.9991471213800188,0,0,1,0,-0.6834760994738991,-0.5892281135086236,0,-1.3145999747452028,0,-1.3417202767278926,0,0,1,-0.440327089412664,0
0,1,1,0,0,0,0,0,1,1.6125732136881423,1.000853606642837,1,1,0,1,1.4631089525584626,2.6876035460309047,1,1.650447573820679,0,1.706902734239414,1,1,0,-0.440327089412664,0
1,0,0,0,0,0,0,0,0,-1.2802480369298874,-0.9991471213800188,0,0,1,0,-0.6834760994738991,-0.9920543285184612,0,-1.000477784902741,0,-0.997206424757671,1,0,1,-0.440327089412664,1
0,0,0,0,1,0,0,0,0,0.8791819107145575,1.000853606642837,0,1,1,1,1.4631089525584626,0.6559132098707247,1,0.1961781764018748,0,0.1661619993819941,1,1,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,1,-1.1987601143772668,1.000853606642837,0,1,1,0,-0.6834760994738991,-0.8905370927988799,1,0.6814886495976356,0,0.7774795280249447,0,0,0,-0.440327089412664,1
0,0,1,0,0,0,0,0,0,1.24587756220135,1.000853606642837,1,1,0,1,1.4631089525584626,1.06968087401505,0,0.3573943267443021,0,0.3289305063560761,1,1,0,-0.440327089412664,0
0,1,1,0,0,0,0,0,0,1.5718292524118322,1.000853606642837,0,1,1,1,1.4631089525584626,1.7069982267257018,1,0.6648684279128493,0,0.7240353451475587,0,1,0,-0.440327089412664,0
0,0,0,1,1,1,1,1,0,0.3902543753988342,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.5846618232448355,0,-1.4675060142452372,0,-1.391063965972161,0,0,0,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,0.5939741817803856,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.5913237539678501,0,-1.4741541029191516,0,-1.4821088332044243,0,0,0,-0.440327089412664,0
0,1,0,0,1,0,0,0,1,1.368109446030281,1.000853606642837,0,1,1,0,1.4631089525584626,1.91115772620087,1,1.251562253385807,0,1.1738146793570468,1,1,0,-0.440327089412664,1
0,1,0,0,0,0,0,0,1,-0.4653688114036817,1.000853606642837,1,1,1,0,-0.6834760994738991,-0.036640813470486,1,1.3163811179564735,0,1.3243680385877443,1,0,0,-0.440327089412664,1
1,0,0,0,0,0,0,0,0,-0.8728084241667845,-0.9991471213800188,0,0,1,1,-0.6834760994738991,-0.8198147421433004,0,-0.9688993637016472,0,-0.8664918741821793,0,1,1,-0.440327089412664,0
1,1,0,0,0,0,0,0,1,-1.2802480369298874,1.000853606642837,0,1,1,0,-0.6834760994738991,-0.963355083913686,1,1.1618130562879607,0,1.157927138935717,1,0,0,-0.440327089412664,1
1,1,0,0,0,0,0,0,0,0.9199258719908678,1.000853606642837,0,1,0,1,1.4631089525584626,1.2183389903805992,1,0.8526769329509349,0,0.8920103723387092,0,1,0,2.271039016322759,0
0,1,1,0,0,0,0,0,0,1.490341329859212,1.000853606642837,0,1,1,1,1.4631089525584626,1.967806196719749,1,1.0920081252118583,0,1.0910901256981589,1,1,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,0,-1.1987601143772668,1.000853606642837,0,1,0,0,-0.6834760994738991,-0.9207143154117412,0,0.3008855730160285,0,0.0221060422108134,0,0,0,2.271039016322759,0
1,0,0,0,0,0,0,0,1,-1.1580161531009563,1.000853606642837,0,1,1,1,-0.6834760994738991,-0.8751396502668791,0,0.3191678168692938,0,0.3354645606315147,1,0,0,-0.440327089412664,1
0,0,1,0,0,0,0,0,0,-0.0986731599168891,-0.9991471213800188,0,1,1,1,-0.6834760994738991,-0.0835611003839039,1,0.1429934670105583,0,0.1655607436834093,1,0,0,2.271039016322759,0
1,1,0,0,0,0,0,0,0,-1.1172721918246462,1.000853606642837,0,1,1,1,-0.6834760994738991,-0.8230574700117876,1,0.5967255190052254,0,0.62121439901515,0,0,0,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,1.5718292524118322,-0.9991471213800188,0,1,1,0,1.4631089525584626,-0.2461386812733679,1,-1.3428543516093396,0,-1.341716089062448,0,0,0,-0.440327089412664,0
0,0,0,0,1,0,0,0,0,-0.1394171211931994,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.2925516026019205,1,-0.3173866736580229,0,-0.295869789940225,0,1,0,-0.440327089412664,0
0,0,0,0,0,0,0,0,0,0.797693988161937,-0.9991471213800188,0,1,0,1,1.4631089525584626,0.3910021964512439,1,-0.1146199691036296,0,-0.1274374350822647,0,1,0,-0.440327089412664,0
0,0,0,0,1,0,0,0,1,1.4495973685829016,1.000853606642837,1,1,0,0,1.4631089525584626,1.3014807681787524,1,0.3972828587877894,0,0.4028703409220106,0,1,0,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,0.5532302205040753,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.5803602454601074,0,-1.509056568457203,0,-1.4497607056609023,0,0,0,-0.440327089412664,0
0,0,0,0,0,0,0,0,1,-0.9950403079957154,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.8141013644702514,0,-0.3340068953428092,1,-0.33273451796558,0,0,0,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,1.6125732136881423,-0.9991471213800188,0,1,0,0,1.4631089525584626,-0.3800390769313119,0,-1.499084435446331,0,-1.4925521590893671,0,0,0,-0.440327089412664,0
0,0,0,1,1,1,1,1,0,-0.6283446565089229,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.8647938042102769,0,-1.4924363467724169,0,-1.517061629455606,0,0,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,1,-1.1987601143772668,1.000853606642837,0,1,1,1,-0.6834760994738991,-0.8668012071764833,0,1.4343846919184566,0,1.3716183224226095,1,1,0,-0.440327089412664,0
0,1,0,0,0,0,0,0,0,-1.2395040756535771,1.000853606642837,0,1,1,0,-0.6834760994738991,-0.9351411455205212,0,0.6316279845432766,0,0.5648926917395348,1,1,0,2.271039016322759,0
0,1,0,0,0,0,0,0,0,-0.9542963467194052,1.000853606642837,1,1,1,0,-0.6834760994738991,-0.7251579715060289,0,0.3141817503638577,1,0.207820429926812,0,0,0,-0.440327089412664,1
0,0,0,0,1,0,0,0,1,0.7569500268856267,-0.9991471213800188,0,0,1,0,1.4631089525584626,0.2846539579888142,0,-0.2791601637830144,0,-0.2444314029470281,1,1,1,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,-1.076528230548336,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.9630903714346258,0,-1.485788258098502,0,-1.5927256531571894,0,0,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,1,-1.1987601143772668,1.000853606642837,0,1,0,0,-0.6834760994738991,-0.8868311180920373,1,1.0005969059455335,0,0.8702446929494871,1,0,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,1,-0.6283446565089229,1.000853606642837,0,1,1,0,-0.6834760994738991,-0.2978679115563792,1,0.9773285955868324,0,0.9872080539065174,1,0,0,2.271039016322759,0
1,0,0,0,0,0,0,0,0,-0.0986731599168891,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.3711932682560507,1,-0.4952230456852367,0,-0.554418414323203,0,0,0,-0.440327089412664,0
1,0,0,0,0,0,0,0,0,-0.0579291986405789,1.000853606642837,0,1,1,1,-0.6834760994738991,-0.0508029311002059,1,0.2078123315812251,0,0.1703201238807667,1,1,0,-0.440327089412664,0
0,0,1,0,0,0,0,0,1,0.512486259227765,1.000853606642837,1,1,0,1,-0.6834760994738991,0.5891615464010478,0,0.5601610312986957,0,0.5173689505023984,1,0,0,-0.440327089412664,0
0,1,0,0,1,0,0,0,0,1.2866215234776603,1.000853606642837,1,1,0,0,1.4631089525584626,1.5041622896458344,1,0.8194364895813623,0,0.8000409962427346,0,1,0,-0.440327089412664,0
1,0,0,0,0,0,0,0,0,-1.2802480369298874,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.9809584637711884,1,-0.1644806341579885,0,-0.1639764612390128,1,0,0,-0.440327089412664,1
1,1,0,0,0,0,0,0,0,-1.2802480369298874,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.9766568859864604,0,0.1596136886953446,0,0.1590450951946615,0,0,0,2.271039016322759,1
0,1,0,0,1,0,0,0,1,1.1643896396487294,1.000853606642837,0,1,0,0,1.4631089525584626,1.6262168018658352,1,1.1368827237607813,0,1.095223753159731,1,1,0,2.271039016322759,0
0,0,0,1,0,1,1,1,0,-1.2802480369298874,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.998958912347281,0,-1.5206907236365534,0,-1.5156974358537745,0,0,0,-0.440327089412664,0
1,0,0,0,0,0,0,0,1,-0.9542963467194052,-0.9991471213800188,0,0,1,0,-0.6834760994738991,-0.8225942231734323,0,-0.6448050408483137,0,-0.605163168231331,1,0,1,-0.440327089412664,1
0,1,1,0,0,0,0,0,1,1.6125732136881423,1.000853606642837,1,1,0,1,1.4631089525584626,2.5664975868608697,1,1.650447573820679,0,1.5805930230698366,1,1,0,-0.440327089412664,0
0,0,0,1,0,1,1,1,0,-1.2802480369298874,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.998760377987986,0,-1.5057325241202455,0,-1.5007887486337586,0,0,0,-0.440327089412664,1
0,0,0,0,0,0,0,0,0,-1.0357842692720256,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.8690733226217499,0,-0.6830315507233222,0,-0.6632991601950962,0,0,0,-0.440327089412664,0
0,1,0,0,1,0,0,0,0,1.368109446030281,1.000853606642837,0,1,1,1,1.4631089525584626,1.6975347555993,1,0.856000977287892,0,0.9307578998307297,0,1,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,0,-1.2802480369298874,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.9765245297469304,0,0.1695858217062168,0,0.1689842200080057,0,0,0,-0.440327089412664,1
0,0,0,1,0,1,1,1,0,0.3087664528462136,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.6785465158181813,0,-1.4758161250876305,0,-1.5295293845523446,0,0,0,-0.440327089412664,0
0,0,0,0,0,0,0,0,1,-0.6690886177852331,1.000853606642837,0,1,1,0,-0.6834760994738991,-0.4726002071093569,1,0.2194464867605758,0,0.3630042189684881,0,1,0,-0.440327089412664,0
0,1,0,0,0,0,0,0,0,-1.2395040756535771,1.000853606642837,0,1,1,0,-0.6834760994738991,-0.92629533684526,0,0.7429834698313453,0,0.8970251125854415,1,1,0,-0.440327089412664,1
0,0,1,1,0,1,1,1,0,1.4088534073065913,-0.9991471213800188,0,1,0,0,1.4631089525584626,-0.3087431825711019,1,-1.327896152093032,0,-1.3638167300618065,0,0,0,-0.440327089412664,0
0,1,0,0,1,0,0,0,1,0.3495104141225239,1.000853606642837,1,1,1,0,-0.6834760994738991,0.8288807555633011,0,1.3180431401249524,0,1.216349799423909,1,1,0,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,0.960669833267178,-0.9991471213800188,0,1,1,0,1.4631089525584626,-0.5132776913916053,0,-1.495760391109374,0,-1.4842827020687412,0,0,0,-0.440327089412664,0
0,1,1,0,0,0,0,0,1,1.6125732136881423,1.000853606642837,1,1,1,1,1.4631089525584626,2.5281142773971426,1,1.7169284605598245,0,1.5405604370160908,1,1,0,-0.440327089412664,0
0,1,0,0,0,0,0,0,1,-1.1987601143772668,1.000853606642837,0,1,1,0,-0.6834760994738991,-0.890515033425625,1,0.6632064057443707,0,0.7780317016256865,0,0,0,-0.440327089412664,1
0,0,1,1,0,1,1,1,0,0.8791819107145575,-0.9991471213800188,0,1,0,0,1.4631089525584626,-0.5209984720308607,0,-1.487450280266981,0,-1.4704805532152905,0,0,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,1,0.797693988161937,1.000853606642837,0,1,1,1,1.4631089525584626,1.5656417629075627,1,1.52745793335326,0,1.5688717225643567,1,1,0,2.271039016322759,0
0,1,1,0,0,0,0,0,1,0.7162060656093164,1.000853606642837,0,1,1,1,1.4631089525584626,0.89172790996684,0,0.8277466004237555,0,0.7053656557681279,0,0,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,0,-0.7505765403378537,1.000853606642837,0,1,1,1,-0.6834760994738991,-0.4874682246832372,1,0.8360567112661487,0,0.6418025861285054,1,0,0,-0.440327089412664,1
0,0,0,0,1,0,0,0,0,-0.22090504374582,-0.9991471213800188,1,1,0,0,-0.6834760994738991,-0.3801052550510769,0,-0.5351115777287238,0,-0.4022700462700466,0,0,0,-0.440327089412664,0
0,1,1,0,0,0,0,0,0,1.6125732136881423,1.000853606642837,1,1,1,1,1.4631089525584626,2.004843884414921,1,1.0571056596738069,0,0.9948058543833842,0,1,0,2.271039016322759,0
0,0,0,0,1,0,0,0,1,1.2051336009250395,1.000853606642837,1,1,1,0,1.4631089525584626,1.065357236857067,0,0.3158437725323362,0,0.3636254142693225,1,1,0,-0.440327089412664,0
1,0,0,0,0,0,0,0,0,-0.8320644628904743,-0.9991471213800188,0,1,1,1,-0.6834760994738991,-0.7186063376492894,0,-0.348965094859117,0,-0.3398437530751247,0,1,0,-0.440327089412664,0
0,0,0,0,1,0,0,0,1,0.4717422979514547,1.000853606642837,0,1,0,1,-0.6834760994738991,0.4344591617636244,0,0.3341260163856011,0,0.3138921420025528,1,0,0,2.271039016322759,0
0,1,1,0,0,0,0,0,0,0.8791819107145575,1.000853606642837,0,1,1,1,1.4631089525584626,0.9171182485833628,0,0.503652277570422,0,0.529400199736329,0,1,0,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,1.4495973685829016,-0.9991471213800188,0,1,0,0,1.4631089525584626,-0.3954806382098227,0,-1.487450280266981,0,-1.4711175377939232,0,0,0,-0.440327089412664,0
0,0,0,1,0,1,1,1,0,-0.506112772679992,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.8240942605547733,0,-1.509056568457203,0,-1.4587131202572698,0,0,0,-0.440327089412664,0
0,0,0,0,1,0,0,0,0,0.7162060656093164,-0.9991471213800188,0,1,0,0,1.4631089525584626,0.1459446189612769,1,-0.3290208288373734,0,-0.4147074498636334,0,0,0,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,1.0421577558197987,-0.9991471213800188,0,1,1,0,1.4631089525584626,-0.3395821863816136,1,-1.3411923294408608,0,-1.282242245554141,0,0,0,-0.440327089412664,0
0,1,0,0,0,0,0,0,0,0.1050466464646622,1.000853606642837,0,1,1,0,-0.6834760994738991,0.3874947561036963,1,0.8260845782552769,0,0.8458859489624986,1,1,0,-0.440327089412664,0
1,0,0,0,0,0,0,0,0,-1.2395040756535771,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.971649408257572,0,-0.6448050408483137,0,-0.8058782721008022,0,0,0,-0.440327089412664,0
0,0,1,0,0,0,0,0,1,1.24587756220135,1.000853606642837,1,1,0,1,1.4631089525584626,1.0559378844771752,1,0.3623803932497382,0,0.3125493562007498,0,0,0,-0.440327089412664,0
0,1,0,0,1,0,0,0,1,1.0421577558197987,1.000853606642837,1,1,1,0,1.4631089525584626,1.8721126355394928,1,1.524133889016303,0,1.5812824467178883,1,1,0,-0.440327089412664,0
0,0,0,1,1,1,1,1,0,-0.22090504374582,-0.9991471213800188,0,1,1,0,-0.6834760994738991,-0.7500188851644314,0,-1.4708300585821945,0,-1.4310921696957426,0,0,0,-0.440327089412664,0
0,1,1,0,0,0,0,0,1,1.5718292524118322,1.000853606642837,1,1,1,1,1.4631089525584626,2.556592928269368,1,1.67371588417938,0,1.6226162208778985,1,1,0,-0.440327089412664,0
0,0,0,0,1,0,0,0,1,1.24587756220135,-0.9991471213800188,0,1,0,0,1.4631089525584626,0.5383367504214922,0,-0.2076932105384332,0,-0.3044126136942229,0,0,0,-0.440327089412664,0
0,1,0,0,0,0,0,0,1,1.5718292524118322,1.000853606642837,0,1,1,0,1.4631089525584626,1.9351142055558168,1,0.9457501743857384,0,0.9653041002996452,0,1,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,1,0.3495104141225239,1.000853606642837,1,1,1,0,-0.6834760994738991,1.0615850840304593,1,1.6088970196087131,0,1.6425604809522183,1,1,0,2.271039016322759,1
1,1,0,0,0,0,0,0,1,-0.791320501614164,1.000853606642837,0,1,1,0,-0.6834760994738991,-0.4774312098522051,0,0.8543389551194135,0,0.9142911563316992,1,0,0,2.271039016322759,1
1,1,0,0,0,0,0,0,0,-1.2395040756535771,1.000853606642837,0,1,0,0,-0.6834760994738991,-0.9439869541957824,0,0.4720738563693278,0,0.2327602708936286,1,0,0,-0.440327089412664,1
0,0,1,1,0,1,1,1,0,1.4495973685829016,-0.9991471213800188,0,1,1,0,1.4631089525584626,-0.4370625567955268,0,-1.5107185906256817,0,-1.517037268855573,0,0,0,-0.440327089412664,0
0,0,0,0,0,0,0,0,0,-1.2802480369298874,-0.9991471213800188,1,1,1,0,-0.6834760994738991,-0.9858556446338018,0,-0.5334495555602452,0,-0.5317240793327348,0,0,0,-0.440327089412664,0
0,1,1,0,0,0,0,0,1,1.3273654847539706,1.000853606642837,1,1,1,1,1.4631089525584626,2.128685205868577,1,1.4709491796249865,0,1.4762084973814888,1,0,0,2.271039016322759,0
0,0,1,1,0,1,1,1,0,1.6125732136881423,-0.9991471213800188,0,1,1,0,1.4631089525584626,-0.2121010683408791,1,-1.322910085587596,0,-1.3173980914875465,0,0,0,2.271039016322759,0
0,0,0,0,0,0,0,0,0,-0.1801610824695097,-0.9991471213800188,0,1,1,1,-0.6834760994738991,-0.3433102204617111,1,-0.3290208288373734,1,-0.3658945147386707,0,0,0,-0.440327089412664,0
0,0,1,1,0,1,1,1,0,1.6125732136881423,-0.9991471213800188,0,1,0,0,1.4631089525584626,-0.1871519171894566,1,-1.3312201964299892,0,-1.2913769105526114,0,0,0,-0.440327089412664,0
1,1,0,0,0,0,0,0,0,-1.2395040756535771,1.000853606642837,1,1,1,0,-0.6834760994738991,-0.9330234456880396,0,0.875945243309636,0,0.6444056902462857,1,1,0,-0.440327089412664,0
0,0,0,1,1,1,1,1,0,-0.5876006952326126,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.834925412822986,0,-1.4841262359300234,0,-1.4274416886686194,0,0,0,-0.440327089412664,1
0,1,0,0,1,0,0,0,1,1.1236456783724194,1.000853606642837,0,1,1,0,1.4631089525584626,1.7895223420727149,1,1.3147190957879948,0,1.3536450717184794,1,1,0,2.271039016322759,0
1,0,0,0,0,0,0,0,1,-0.2616490050221303,-0.9991471213800188,0,1,1,1,-0.6834760994738991,-0.2783453662256905,1,0.0416101147333617,0,-0.0412664971973446,0,0,0,2.271039016322759,0
1,1,0,0,0,0,0,0,0,-1.2802480369298874,1.000853606642837,0,1,1,0,-0.6834760994738991,-0.9757524516830048,0,0.2277565976029689,0,0.2269624480858448,0,0,0,-0.440327089412664,1
0,0,0,1,0,1,1,1,0,-1.1580161531009563,-0.9991471213800188,0,1,0,0,-0.6834760994738991,-0.973171505012168,0,-1.477478147256109,0,-1.5049300506393186,0,0,0,-0.440327089412664,1
0,0,1,0,0,0,0,0,1,1.4495973685829016,1.000853606642837,1,1,1,1,1.4631089525584626,1.813081752709072,1,0.9108477088476872,0,0.9678413768805164,1,1,0,-0.440327089412664,0
0,1,0,0,0,0,0,0,0,0.227278530293593,1.000853606642837,0,1,1,1,-0.6834760994738991,0.4328929462625182,0,0.6465861840595843,1,0.6993324326358175,0,1,0,-0.440327089412664,1
0,1,0,0,1,0,0,0,1,0.3902543753988342,1.000853606642837,1,1,1,0,-0.6834760994738991,1.021723796558646,1,1.3429734726521318,0,1.481067018283836,1,0,0,2.271039016322759,0
